134.42,80.11,360
134.86,79.907,359
135.67,79.927,359
136.87,80.169,360
138.07,80.411,361
139.27,80.654,362
140.1,80.674,362
140.92,80.695,362
141.74,80.715,362
142.96,80.959,363
144.19,81.202,364
110.32,81.152,371
111.14,81.167,371
111.96,81.183,371
112.48,80.98,370
113.29,80.996,370
114.11,81.012,370
114.93,81.028,370
115.75,81.044,370
116.58,81.06,370
117.4,81.077,370
118.22,81.093,370
119.04,81.11,370
119.87,81.127,370
121.02,81.363,371
121.84,81.38,371
123.28,76.316,347
124.42,76.554,348
125.57,76.792,349
127.8,77.69,353
129.69,78.368,356
131.59,79.047,359
132.77,79.286,360
133.96,79.525,361
134.4,79.324,360
134.84,79.123,359
135.65,79.142,359
136.85,79.382,360
138.05,79.622,361
139.25,79.862,362
140.08,79.882,362
140.9,79.902,362
141.72,79.923,362
142.94,80.164,363
143.77,80.184,363
111.12,80.364,371
111.94,80.379,371
112.46,80.178,370
113.28,80.194,370
114.1,80.21,370
114.92,80.226,370
115.74,80.242,370
116.56,80.258,370
117.38,80.274,370
118.2,80.291,370
119.03,80.307,370
119.85,80.324,370
121,80.558,371
121.83,80.575,371
124.76,76.013,349
126.27,76.467,351
128.87,77.574,356
130.4,78.028,358
131.94,78.482,360
133.49,78.937,362
134.31,78.956,362
134.75,78.756,361
135.2,78.557,360
136.39,78.794,361
137.21,78.814,361
138.41,79.051,362
139.23,79.071,362
140.06,79.091,362
140.88,79.111,362
141.7,79.13,362
142.53,79.151,362
143.75,79.389,363
110.81,79.347,370
111.63,79.362,370
112.44,79.377,370
113.26,79.393,370
114.08,79.408,370
114.9,79.424,370
115.72,79.44,370
116.54,79.456,370
117.36,79.472,370
118.19,79.488,370
119.01,79.505,370
119.83,79.521,370
120.66,79.538,370
121.81,79.769,371
122.64,79.786,371
129.21,77.014,357
130.75,77.463,359
132.29,77.913,361
133.47,78.147,362
134.29,78.166,362
135.11,78.185,362
135.55,77.987,361
136.37,78.006,361
137.19,78.025,361
138.01,78.044,361
138.83,78.064,361
139.65,78.083,361
140.47,78.103,361
141.29,78.122,361
142.51,78.359,362
143.73,78.595,363
111.39,78.971,372
111.91,78.774,371
112.43,78.577,370
113.25,78.592,370
114.07,78.607,370
114.89,78.623,370
115.71,78.639,370
116.53,78.654,370
117.35,78.67,370
118.17,78.686,370
118.99,78.702,370
119.82,78.719,370
120.64,78.735,370
121.79,78.964,371
122.62,78.981,371
123.45,78.998,371
129.98,78.104,366
131.16,78.336,367
129.19,76.236,357
130.73,76.681,359
131.9,76.913,360
133.45,77.358,362
134.27,77.377,362
135.09,77.395,362
135.53,77.2,361
135.97,77.004,360
136.79,77.023,360
137.61,77.042,360
138.42,77.061,360
139.24,77.08,360
140.45,77.314,361
141.27,77.333,361
142.49,77.567,362
143.31,77.587,362
112.57,79.007,376
112.5,78.391,373
112.72,77.986,371
113.23,77.791,370
114.05,77.806,370
114.87,77.822,370
115.69,77.837,370
116.51,77.853,370
117.33,77.869,370
118.15,77.884,370
118.98,77.9,370
119.8,77.916,370
120.62,77.933,370
121.78,78.159,371
122.6,78.176,371
123.43,78.192,371
129.18,75.459,357
130.71,75.899,359
131.89,76.128,360
133.44,76.569,362
134.25,76.587,362
134.7,76.394,361
135.52,76.412,361
135.96,76.219,360
136.77,76.238,360
137.59,76.256,360
138.41,76.275,360
139.22,76.294,360
140.43,76.525,361
141.25,76.544,361
142.47,76.775,362
143.69,77.007,363
145.71,77.663,366
148.95,78.957,372
113.09,78.001,375
112.7,77.184,371
113.22,76.991,370
114.04,77.006,370
114.86,77.021,370
115.68,77.036,370
116.5,77.052,370
117.32,77.067,370
118.14,77.083,370
118.96,77.099,370
119.78,77.115,370
120.61,77.13,370
121.76,77.355,371
122.59,77.371,371
123.41,77.388,371
131.06,75.327,360
131.87,75.344,360
133.05,75.571,361
134.24,75.799,362
134.68,75.607,361
135.12,75.416,360
135.94,75.434,360
136.75,75.452,360
137.57,75.471,360
138.39,75.489,360
139.21,75.508,360
140.41,75.736,361
141.23,75.755,361
142.45,75.984,362
143.67,76.214,363
145.69,76.863,366
148.13,77.723,370
112.17,76.573,372
112.38,76.176,370
113.2,76.191,370
114.02,76.206,370
114.53,76.015,369
115.66,76.236,370
116.48,76.251,370
117.3,76.266,370
118.12,76.282,370
118.95,76.297,370
119.77,76.313,370
120.59,76.329,370
121.74,76.551,371
122.57,76.567,371
123.4,76.583,371
131.04,74.543,360
131.85,74.561,360
133.03,74.785,361
133.85,74.803,361
134.66,74.821,361
135.1,74.631,360
135.92,74.649,360
136.74,74.667,360
137.55,74.685,360
138.37,74.704,360
139.19,74.722,360
140.01,74.741,360
141.22,74.967,361
142.04,74.986,361
143.65,75.42,363
145.28,75.855,365
147.31,76.498,368
85.743,74.354,367
87.012,74.771,369
88.051,74.985,370
89.336,75.402,372
95.56,77.883,384
112.07,75.173,369
112.88,75.187,369
114.01,75.406,370
114.51,75.217,369
115.33,75.232,369
116.47,75.45,370
117.29,75.466,370
118.11,75.481,370
118.93,75.496,370
119.75,75.512,370
120.58,75.527,370
121.73,75.747,371
122.55,75.763,371
123.38,75.779,371
124.54,75.999,372
132.2,73.982,361
133.38,74.204,362
134.2,74.222,362
134.65,74.034,361
135.09,73.847,360
135.9,73.865,360
136.72,73.882,360
137.53,73.9,360
138.35,73.918,360
139.17,73.937,360
139.99,73.955,360
140.81,73.973,360
142.02,74.197,361
143.24,74.422,362
145.26,75.058,365
147.29,75.694,368
85.966,73.767,368
87,73.978,369
88.278,74.391,371
89.564,74.803,373
112.05,74.375,369
112.87,74.39,369
113.68,74.404,369
114.5,74.419,369
115.32,74.434,369
116.14,74.448,369
117.27,74.665,370
118.09,74.68,370
118.91,74.695,370
119.74,74.711,370
120.56,74.726,370
121.38,74.742,370
122.54,74.959,371
123.37,74.975,371
124.53,75.193,372
132.55,73.4,362
133.37,73.417,362
134.55,73.637,363
135,73.451,362
135.44,73.266,361
135.88,73.08,360
136.7,73.098,360
137.13,72.913,359
137.95,72.93,359
139.15,73.151,360
139.97,73.17,360
140.79,73.188,360
141.61,73.206,360
143.22,73.631,362
144.84,74.057,364
146.47,74.483,366
85.955,72.977,368
87.225,73.385,370
88.266,73.594,371
89.552,74.002,373
90.848,74.411,375
91.663,74.423,375
92.479,74.434,375
112.04,73.579,369
112.85,73.593,369
113.67,73.607,369
114.18,73.422,368
115.3,73.636,369
116.12,73.651,369
116.94,73.665,369
118.08,73.88,370
118.9,73.895,370
119.72,73.91,370
120.54,73.925,370
121.37,73.94,370
122.52,74.156,371
123.68,74.371,372
124.51,74.387,372
130.26,71.793,358
131.43,72.011,359
132.24,72.027,359
133.42,72.245,360
134.24,72.262,360
135.05,72.279,360
135.49,72.096,359
136.3,72.113,359
137.12,72.13,359
137.93,72.148,359
138.75,72.166,359
139.95,72.385,360
140.77,72.402,360
141.59,72.421,360
142.8,72.64,361
144.42,73.061,363
146.05,73.482,365
86.644,72.776,371
87.449,72.787,371
88.493,72.994,372
89.541,73.202,373
90.594,73.41,374
91.652,73.617,375
92.221,73.433,374
112.84,72.796,369
113.65,72.81,369
114.16,72.627,368
115.29,72.839,369
116.11,72.853,369
116.92,72.868,369
118.06,73.08,370
118.88,73.095,370
119.71,73.11,370
120.53,73.125,370
121.35,73.14,370
122.51,73.353,371
123.33,73.368,371
124.5,73.581,372
125.33,73.597,372
129.88,70.817,357
129.59,70.238,354
130.02,70.056,353
131.55,70.469,355
133.1,70.883,357
134.66,71.297,359
135.47,71.314,359
136.28,71.331,359
137.1,71.348,359
137.91,71.366,359
138.73,71.383,359
139.93,71.6,360
140.75,71.617,360
141.57,71.635,360
142.79,71.852,361
144.41,72.269,363
145.63,72.486,364
86.171,72.929,376
86.523,72.551,374
86.867,72.174,372
87.438,71.991,371
88.482,72.196,372
89.53,72.402,373
90.34,72.413,373
91.151,72.424,373
91.963,72.436,373
92.775,72.447,373
113.02,71.623,367
114.15,71.832,368
115.27,72.042,369
116.09,72.056,369
116.91,72.07,369
118.05,72.28,370
118.87,72.295,370
119.69,72.309,370
120.51,72.324,370
121.34,72.339,370
122.49,72.55,371
123.32,72.565,371
124.15,72.58,371
125.31,72.791,372
126.14,72.807,372
126.97,72.822,372
128.49,73.23,374
129.5,69.845,356
128.47,68.88,351
130.85,68.928,351
133.89,70.123,357
135.45,70.533,359
136.27,70.55,359
137.46,70.763,360
138.28,70.781,360
139.1,70.798,360
139.91,70.815,360
140.73,70.833,360
141.95,71.047,361
143.16,71.262,362
144.39,71.477,363
145.62,71.692,364
146.85,71.907,365
87.535,73.274,382
86.975,72.133,376
87.09,71.569,373
87.428,71.196,371
88.471,71.399,372
89.279,71.41,372
90.329,71.613,373
91.14,71.624,373
91.951,71.635,373
92.763,71.646,373
93.575,71.658,373
113.01,70.831,367
113.82,70.845,367
115.26,71.245,369
116.08,71.259,369
116.9,71.273,369
117.71,71.287,369
118.53,71.302,369
119.68,71.51,370
120.5,71.524,370
121.32,71.539,370
122.48,71.747,371
123.3,71.762,371
124.13,71.777,371
124.96,71.792,371
126.13,72.001,372
126.96,72.016,372
128.13,72.226,373
128.93,67.567,348
132.32,68.942,355
134.25,69.541,358
135.44,69.752,359
136.25,69.769,359
137.06,69.785,359
138.26,69.997,360
139.08,70.014,360
139.9,70.031,360
140.72,70.048,360
141.93,70.26,361
143.15,70.473,362
144.37,70.685,363
145.6,70.898,364
146.83,71.111,365
148.07,71.324,366
87.295,72.266,381
87.195,71.518,377
87.079,70.769,373
87.652,70.59,372
88.46,70.601,372
89.508,70.802,373
90.318,70.813,373
91.129,70.824,373
91.94,70.835,373
92.752,70.846,373
93.815,71.047,374
94.63,71.059,374
112.69,69.848,366
113.81,70.053,367
115.25,70.448,369
115.75,70.271,368
116.56,70.285,368
117.7,70.49,369
118.52,70.505,369
119.66,70.71,370
120.49,70.724,370
121.31,70.739,370
122.46,70.945,371
123.29,70.959,371
124.12,70.974,371
124.94,70.989,371
126.11,71.196,372
126.94,71.211,372
128.12,71.418,373
130.39,67.579,352
132.68,68.363,356
134.23,68.763,358
135.04,68.779,358
136.23,68.988,359
137.05,69.004,359
137.86,69.021,359
139.06,69.23,360
139.88,69.247,360
140.7,69.264,360
141.91,69.474,361
143.13,69.684,362
144.35,69.894,363
145.58,70.104,364
146.41,70.122,364
148.05,70.525,366
87.055,71.262,380
87.185,70.71,377
87.302,70.158,374
87.877,69.981,373
88.687,69.991,373
89.497,70.002,373
90.307,70.013,373
91.118,70.024,373
91.929,70.035,373
92.989,70.234,374
93.803,70.245,374
94.871,70.444,375
112.68,69.059,366
113.49,69.072,366
114.92,69.463,368
115.74,69.477,368
116.55,69.491,368
117.69,69.694,369
118.51,69.708,369
119.65,69.911,370
120.47,69.925,370
121.29,69.939,370
122.45,70.143,371
123.27,70.157,371
124.1,70.172,371
125.27,70.376,372
126.1,70.391,372
126.93,70.406,372
127.76,70.421,372
131.86,67.573,356
133.04,67.779,357
133.84,67.795,357
135.03,68.001,358
135.84,68.017,358
136.65,68.033,358
137.85,68.24,359
138.66,68.257,359
139.86,68.463,360
140.68,68.48,360
141.89,68.687,361
143.11,68.895,362
144.33,69.102,363
145.56,69.31,364
146.39,69.328,364
147.63,69.536,365
163.41,65.922,343
164.69,66.135,344
165.99,66.348,345
166.8,66.369,345
168.11,66.583,346
85.899,69.522,375
86.712,69.532,375
87.291,69.357,374
88.102,69.367,374
88.914,69.378,374
89.726,69.388,374
90.538,69.399,374
91.351,69.41,374
92.164,69.421,374
92.978,69.432,374
94.043,69.629,375
94.86,69.64,375
95.932,69.837,376
113.47,68.283,366
114.59,68.483,367
115.41,68.496,367
116.22,68.51,367
117.35,68.71,368
118.49,68.911,369
119.31,68.925,369
120.46,69.126,370
121.28,69.14,370
122.43,69.341,371
123.26,69.355,371
124.09,69.37,371
125.25,69.571,372
126.08,69.586,372
126.91,69.601,372
127.74,69.616,372
130.73,66.238,353
132.65,66.816,356
133.83,67.019,357
135.01,67.223,358
136.2,67.427,359
137.01,67.443,359
138.21,67.647,360
139.03,67.663,360
140.24,67.868,361
141.06,67.885,361
142.27,68.089,362
143.49,68.295,363
144.32,68.312,363
145.54,68.517,364
146.78,68.723,365
148.02,68.928,366
161.96,64.596,340
163.24,64.806,341
165,65.207,343
166.3,65.418,344
167.11,65.439,344
168.42,65.65,345
85.889,68.719,375
86.701,68.729,375
87.281,68.556,374
88.092,68.566,374
88.903,68.577,374
89.715,68.587,374
90.528,68.598,374
91.34,68.608,374
92.154,68.619,374
92.967,68.63,374
94.032,68.824,375
94.849,68.836,375
95.666,68.847,375
96.483,68.858,375
114.58,67.692,367
115.39,67.705,367
116.21,67.718,367
117.66,68.101,369
118.48,68.114,369
119.62,68.313,370
120.44,68.327,370
121.27,68.341,370
122.42,68.539,371
123.24,68.553,371
124.07,68.568,371
125.24,68.767,372
126.07,68.782,372
126.9,68.796,372
127.73,68.811,372
133.01,66.229,357
134.19,66.43,358
135,66.445,358
136.57,66.832,360
137.38,66.848,360
138.58,67.05,361
139.4,67.066,361
140.22,67.083,361
141.43,67.285,362
142.25,67.301,362
143.47,67.504,363
144.3,67.521,363
145.53,67.724,364
146.76,67.927,365
148,68.131,366
160.98,63.471,338
162.74,63.867,340
164.5,64.263,342
165.8,64.471,343
167.09,64.68,344
167.91,64.701,344
169.21,64.91,345
170.53,65.119,346
85.879,67.917,375
86.691,67.927,375
87.271,67.756,374
88.082,67.766,374
88.893,67.776,374
89.705,67.786,374
90.517,67.797,374
91.33,67.807,374
92.143,67.818,374
92.956,67.829,374
94.021,68.021,375
94.838,68.032,375
95.655,68.043,375
96.472,68.054,375
114.26,66.718,366
115.38,66.913,367
116.19,66.927,367
117.33,67.122,368
118.46,67.318,369
119.28,67.332,369
120.43,67.528,370
121.25,67.542,370
122.4,67.738,371
123.23,67.752,371
124.06,67.766,371
125.22,67.963,372
126.05,67.977,372
126.88,67.992,372
127.71,68.006,372
128.55,68.021,372
132.99,65.454,357
134.17,65.652,358
135.36,65.851,359
136.55,66.05,360
137.75,66.25,361
138.95,66.449,362
139.77,66.465,362
140.59,66.481,362
141.41,66.497,362
142.63,66.698,363
143.46,66.714,363
144.68,66.914,364
145.51,66.931,364
146.74,67.132,365
147.98,67.333,366
160.96,62.727,338
162.72,63.118,340
164.48,63.509,342
165.77,63.715,343
166.59,63.735,343
167.89,63.942,344
168.7,63.962,344
170.01,64.169,345
171.82,64.562,347
86.098,67.293,376
86.681,67.124,375
87.261,66.955,374
88.072,66.965,374
88.883,66.975,374
89.695,66.986,374
90.507,66.996,374
91.319,67.006,374
92.132,67.017,374
92.946,67.027,374
94.01,67.217,375
94.827,67.228,375
95.644,67.239,375
96.461,67.25,375
114.24,65.929,366
115.05,65.942,366
116.18,66.135,367
116.99,66.148,367
118.13,66.342,368
119.27,66.536,369
120.42,66.729,370
121.24,66.743,370
122.39,66.937,371
123.22,66.951,371
124.04,66.965,371
125.21,67.159,372
126.04,67.173,372
126.87,67.188,372
127.7,67.202,372
128.53,67.216,372
134.16,64.875,358
134.97,64.891,358
136.53,65.269,360
137.73,65.465,361
138.55,65.481,361
139.75,65.678,362
140.57,65.694,362
141.4,65.71,362
142.61,65.908,363
143.44,65.924,363
144.27,65.941,363
145.49,66.139,364
146.32,66.155,364
147.56,66.354,365
148.39,66.371,365
160.47,61.8,337
162.22,62.186,339
164.46,62.756,342
165.75,62.959,343
166.57,62.979,343
167.38,62.999,343
168.68,63.203,344
169.5,63.224,344
170.81,63.428,345
86.088,66.489,376
86.671,66.322,375
87.251,66.155,374
88.062,66.165,374
88.873,66.175,374
89.684,66.185,374
90.496,66.195,374
91.309,66.206,374
92.122,66.216,374
93.184,66.403,375
94,66.414,375
94.816,66.424,375
95.633,66.435,375
96.45,66.446,375
97.268,66.457,375
113.61,64.785,364
114.73,64.975,365
115.85,65.166,366
116.98,65.357,367
118.44,65.726,369
119.26,65.74,369
120.4,65.931,370
121.22,65.944,370
122.38,66.136,371
123.2,66.15,371
124.03,66.164,371
125.19,66.356,372
126.02,66.37,372
126.85,66.384,372
127.68,66.398,372
128.52,66.412,372
133.33,64.084,358
133.77,63.92,357
134.95,64.114,358
136.14,64.308,359
137.33,64.502,360
138.15,64.518,360
139.35,64.713,361
140.56,64.908,362
141.38,64.923,362
142.6,65.119,363
143.42,65.135,363
144.25,65.151,363
145.48,65.347,364
146.31,65.363,364
147.54,65.559,365
148.38,65.576,365
149.21,65.593,365
159.97,60.877,336
161.72,61.258,338
163.96,61.821,341
165.25,62.022,342
166.55,62.223,343
167.36,62.243,343
168.17,62.263,343
169.48,62.465,344
170.3,62.485,344
86.079,65.686,376
86.662,65.521,375
87.241,65.356,374
88.052,65.365,374
88.863,65.375,374
89.674,65.385,374
90.486,65.395,374
91.299,65.405,374
92.358,65.59,375
93.173,65.601,375
93.989,65.611,375
94.806,65.621,375
95.622,65.632,375
96.439,65.642,375
97.257,65.653,375
98.075,65.664,375
113.59,64.001,364
114.71,64.189,365
115.84,64.378,366
117.29,64.742,368
118.75,65.107,370
119.57,65.12,370
120.71,65.309,371
121.54,65.322,371
122.36,65.336,371
123.19,65.349,371
124.02,65.363,371
125.18,65.552,372
126.01,65.566,372
126.84,65.58,372
127.67,65.594,372
128.5,65.608,372
129.33,65.622,372
133.69,63.484,359
133.75,63.145,357
134.94,63.337,358
135.74,63.352,358
136.94,63.544,359
137.75,63.559,359
139.34,63.928,361
140.16,63.944,361
141.37,64.137,362
142.19,64.152,362
143.41,64.345,363
144.23,64.361,363
145.06,64.377,363
146.29,64.571,364
147.12,64.587,364
147.95,64.603,364
148.79,64.62,364
160.91,60.496,338
162.18,60.694,339
163.94,61.071,341
165.23,61.269,342
166.53,61.468,343
167.34,61.487,343
168.15,61.507,343
168.97,61.527,343
170.28,61.726,344
171.1,61.746,344
86.069,64.882,376
86.652,64.719,375
87.465,64.729,375
88.042,64.566,374
88.853,64.575,374
89.664,64.585,374
90.476,64.595,374
91.289,64.605,374
92.348,64.788,375
93.163,64.798,375
93.979,64.808,375
94.795,64.818,375
95.612,64.829,375
96.429,64.839,375
97.247,64.85,375
98.065,64.86,375
114.7,63.403,365
115.83,63.589,366
117.59,64.123,369
119.05,64.483,371
120.2,64.67,372
121.03,64.683,372
121.53,64.522,371
122.35,64.535,371
123.18,64.549,371
124,64.562,371
124.83,64.575,371
126,64.763,372
126.49,64.602,371
127.66,64.79,372
128.14,64.63,371
129.32,64.818,372
130.15,64.832,372
135.83,64.089,367
134.05,62.881,360
134.11,62.546,358
134.92,62.561,358
136.11,62.75,359
137.3,62.94,360
138.12,62.955,360
139.32,63.145,361
140.14,63.16,361
141.35,63.35,362
142.17,63.366,362
143,63.381,362
144.22,63.572,363
145.05,63.588,363
145.87,63.604,363
147.11,63.795,364
147.94,63.811,364
148.77,63.827,364
150.43,64.194,366
161.84,60.106,340
162.64,60.125,340
163.92,60.32,341
165.21,60.516,342
166.02,60.535,342
167.32,60.731,343
168.13,60.751,343
168.95,60.77,343
170.26,60.967,344
171.08,60.987,344
86.06,64.079,376
86.643,63.918,375
87.455,63.927,375
88.032,63.766,374
88.843,63.776,374
89.655,63.785,374
90.467,63.795,374
91.523,63.976,375
92.338,63.985,375
93.153,63.995,375
93.969,64.006,375
94.785,64.016,375
95.601,64.026,375
96.419,64.036,375
97.236,64.047,375
98.054,64.057,375
99.136,64.238,376
116.13,62.973,367
117.58,63.328,369
119.04,63.684,371
120.19,63.868,372
121.01,63.881,372
121.84,63.894,372
122.34,63.735,371
123.16,63.748,371
123.99,63.761,371
124.82,63.775,371
125.98,63.96,372
126.47,63.801,371
127.64,63.987,372
128.13,63.828,371
129.31,64.014,372
130.14,64.028,372
131.32,64.214,373
138.4,64.501,374
135.15,62.618,363
134.85,62.115,360
135.28,61.957,359
136.47,62.144,360
137.29,62.159,360
138.49,62.346,361
139.31,62.361,361
140.51,62.549,362
141.33,62.564,362
142.16,62.579,362
142.98,62.594,362
144.2,62.783,363
145.03,62.798,363
145.86,62.814,363
146.69,62.83,363
147.92,63.019,364
148.75,63.035,364
161.82,59.359,340
162.62,59.377,340
163.91,59.57,341
165.19,59.763,342
166,59.782,342
167.3,59.976,343
168.11,59.995,343
168.93,60.014,343
170.24,60.209,344
171.06,60.228,344
86.402,62.948,374
87.212,62.958,374
88.023,62.967,374
88.834,62.976,374
89.645,62.986,374
90.457,62.996,374
91.269,63.005,374
92.328,63.183,375
93.143,63.193,375
93.959,63.203,375
94.775,63.213,375
95.591,63.223,375
96.408,63.233,375
97.226,63.244,375
98.044,63.254,375
99.125,63.433,376
115.8,62.013,366
117.57,62.534,369
119.03,62.885,371
120.5,63.237,373
121.33,63.249,373
122.15,63.262,373
122.65,63.105,372
123.15,62.948,371
123.98,62.961,371
124.8,62.974,371
125.63,62.987,371
126.46,63.001,371
127.29,63.014,371
128.12,63.027,371
128.95,63.041,371
130.13,63.224,372
130.96,63.238,372
131.79,63.252,372
138.28,64.017,376
135.88,62.173,365
135.58,61.676,362
135.65,61.349,360
136.46,61.364,360
137.27,61.378,360
138.09,61.393,360
139.29,61.578,361
140.11,61.592,361
141.32,61.778,362
142.14,61.793,362
142.97,61.808,362
144.19,61.994,363
145.01,62.009,363
145.84,62.025,363
147.07,62.211,364
147.91,62.227,364
148.74,62.243,364
150.39,62.601,366
161.33,58.439,339
162.6,58.63,340
163.89,58.82,341
165.18,59.011,342
165.98,59.03,342
167.28,59.221,343
168.09,59.24,343
168.91,59.259,343
170.22,59.45,344
171.04,59.47,344
172.36,59.662,345
86.162,61.984,373
87.203,62.159,374
88.014,62.168,374
88.824,62.177,374
89.636,62.187,374
90.447,62.196,374
91.259,62.206,374
92.318,62.382,375
93.133,62.391,375
93.949,62.401,375
94.765,62.411,375
95.581,62.421,375
96.398,62.431,375
97.215,62.441,375
98.295,62.618,376
99.115,62.628,376
100.2,62.805,377
116.11,61.393,367
117.87,61.907,370
119.34,62.254,372
120.81,62.601,374
121.64,62.613,374
122.47,62.626,374
122.64,62.303,372
123.47,62.316,372
124.3,62.329,372
124.79,62.174,371
125.62,62.187,371
126.45,62.2,371
127.62,62.381,372
128.1,62.226,371
128.93,62.239,371
129.76,62.253,371
130.95,62.434,372
131.78,62.448,372
138.47,62.559,372
135.94,61.06,363
135.63,60.569,360
